,Time,Area
587,587,298
588,588,305
589,589,310
590,590,305
591,591,305
592,592,302
593,593,304
594,594,308
595,595,304
596,596,305
597,597,303
598,598,303
599,599,302
600,600,307
601,601,306
602,602,302
603,603,301
604,604,309
605,605,308
606,606,307
607,607,304
608,608,305
609,609,304
610,610,306
611,611,302
612,612,305
613,613,302
614,614,304
615,615,298
616,616,306
617,617,304
618,618,301
619,619,306
620,620,308
621,621,307
622,622,303
623,623,302
624,624,305
625,625,304
626,626,305
627,627,308
628,628,301
629,629,309
630,630,303
631,631,305
632,632,305
633,633,301
634,634,300
635,635,305
636,636,303
637,637,308
638,638,301
639,639,308
640,640,307
641,641,293
642,642,310
643,643,301
644,644,299
645,645,300
646,646,302
647,647,301
648,648,303
649,649,306
650,650,302
651,651,299
652,652,298
653,653,304
654,654,302
655,655,301
656,656,302
657,657,300
658,658,308
659,659,301
660,660,305
661,661,303
662,662,306
663,663,297
664,664,296
665,665,298
666,666,297
667,667,302
668,668,302
669,669,295
670,670,297
671,671,299
672,672,298
673,673,295
674,674,293
675,675,304
676,676,302
677,677,304
678,678,298
679,679,304
680,680,296
681,681,304
682,682,303
683,683,293
684,684,306
685,685,292
686,686,298
687,687,291
688,688,307
689,689,302
690,690,298
691,691,301
692,692,296
693,693,295
694,694,307
695,695,303
696,696,303
697,697,301
698,698,295
699,699,301
700,700,303
701,701,297
702,702,301
703,703,298
704,704,309
705,705,302
706,706,303
707,707,303
708,708,299
709,709,298
710,710,304
711,711,296
712,712,301
713,713,288
714,714,295
715,715,300
716,716,296
717,717,298
718,718,299
719,719,297
720,720,307
721,721,296
722,722,299
723,723,303
724,724,300
725,725,296
726,726,294
727,727,301
728,728,298
729,729,294
730,730,302
731,731,294
732,732,299
733,733,300
734,734,298
735,735,298
736,736,300
737,737,299
738,738,292
739,739,302
740,740,300
741,741,294
742,742,303
743,743,300
744,744,303
745,745,295
746,746,296
747,747,298
748,748,308
749,749,309
750,750,298
751,751,296
752,752,305
753,753,298
754,754,307
755,755,306
756,756,308
757,757,300
758,758,309
759,759,2125
760,760,1044
761,761,442
762,762,436
763,763,474
764,764,501
765,765,461
766,766,472
767,767,344
768,768,322
769,769,329
770,770,337
771,771,328
772,772,310
773,773,300
774,774,301
775,775,315
776,776,297
777,777,286
778,778,308
779,779,309
780,780,335
781,781,336
782,782,336
783,783,306
784,784,314
785,785,306
786,786,301
787,787,304
788,788,304
789,789,311
790,790,309
791,791,313
792,792,295
793,793,296
794,794,309
795,795,314
796,796,311
797,797,293
798,798,293
799,799,292
800,800,302
801,801,296
802,802,303
803,803,294
804,804,298
805,805,297
806,806,308
807,807,301
808,808,296
809,809,304
810,810,292
811,811,300
812,812,299
813,813,294
814,814,300
815,815,291
816,816,296
817,817,302
818,818,296
819,819,303
820,820,300
821,821,299
822,822,306
823,823,300
824,824,303
825,825,292
826,826,301
827,827,299
828,828,290
829,829,298
830,830,295
831,831,295
832,832,293
833,833,296
834,834,295
835,835,291
836,836,294
837,837,293
838,838,294
839,839,298
840,840,299
841,841,299
842,842,297
843,843,308
844,844,301
845,845,293
846,846,298
847,847,299
848,848,303
849,849,299
850,850,302
851,851,293
852,852,305
853,853,299
854,854,306
855,855,300
856,856,296
857,857,299
858,858,302
859,859,295
860,860,300
861,861,300
862,862,298
863,863,304
864,864,297
865,865,302
866,866,301
867,867,295
868,868,297
869,869,300
870,870,299
871,871,300
872,872,297
873,873,298
874,874,303
875,875,301
876,876,300
877,877,291
878,878,297
879,879,299
880,880,296
881,881,295
882,882,302
883,883,301
884,884,300
885,885,303
886,886,300
887,887,288
888,888,300
889,889,302
890,890,297
891,891,296
892,892,297
893,893,295
894,894,296
895,895,295
896,896,291
897,897,295
898,898,297
899,899,298
900,900,305
901,901,295
902,902,294
903,903,293
904,904,296
905,905,294
906,906,294
907,907,298
908,908,291
909,909,294
910,910,303
911,911,301
912,912,301
913,913,293
914,914,300
915,915,294
916,916,295
917,917,293
918,918,297
919,919,292
920,920,296
921,921,292
922,922,291
923,923,299
924,924,293
925,925,300
926,926,298
927,927,308
928,928,299
929,929,300
930,930,296
931,931,297
932,932,296
933,933,304
934,934,305
935,935,301
