,Time,Area
446,446,169
447,447,170
448,448,171
449,449,172
450,450,169
451,451,171
452,452,171
453,453,170
454,454,168
455,455,170
456,456,171
457,457,170
458,458,169
459,459,170
460,460,174
461,461,170
462,462,171
463,463,168
464,464,170
465,465,170
466,466,172
467,467,167
468,468,171
469,469,169
470,470,170
471,471,168
472,472,166
473,473,166
474,474,167
475,475,168
476,476,169
477,477,171
478,478,168
479,479,172
480,480,171
481,481,168
482,482,169
483,483,171
484,484,169
485,485,168
486,486,167
487,487,169
488,488,167
489,489,168
490,490,168
491,491,169
492,492,170
493,493,171
494,494,168
495,495,171
496,496,170
497,497,169
498,498,169
499,499,170
500,500,169
501,501,166
502,502,169
503,503,168
504,504,170
505,505,172
506,506,167
507,507,171
508,508,169
509,509,168
510,510,167
511,511,168
512,512,170
513,513,170
514,514,168
515,515,167
516,516,168
517,517,169
518,518,170
519,519,168
520,520,169
521,521,168
522,522,170
523,523,172
524,524,168
525,525,167
526,526,168
527,527,168
528,528,168
529,529,162
530,530,167
531,531,168
532,532,167
533,533,166
534,534,169
535,535,168
536,536,168
537,537,169
538,538,168
539,539,169
540,540,167
541,541,169
542,542,167
543,543,167
544,544,169
545,545,167
546,546,167
547,547,170
548,548,169
549,549,170
550,550,169
551,551,170
552,552,166
553,553,169
554,554,169
555,555,171
556,556,168
557,557,171
558,558,171
559,559,170
560,560,170
561,561,169
562,562,168
563,563,166
564,564,170
565,565,169
566,566,169
567,567,169
568,568,169
569,569,170
570,570,169
571,571,169
572,572,171
573,573,171
574,574,170
575,575,168
576,576,169
577,577,171
578,578,168
579,579,170
580,580,168
581,581,168
582,582,171
583,583,168
584,584,167
585,585,168
586,586,168
587,587,168
588,588,168
589,589,168
590,590,169
591,591,169
592,592,167
593,593,169
594,594,169
595,595,169
596,596,168
597,597,169
598,598,171
599,599,171
600,600,167
601,601,169
602,602,168
603,603,169
604,604,169
605,605,170
606,606,170
607,607,169
608,608,167
609,609,167
610,610,167
611,611,168
612,612,170
613,613,168
614,614,169
615,615,168
616,616,168
617,617,168
618,618,170
619,619,169
620,620,168
621,621,170
622,622,169
623,623,169
624,624,168
625,625,168
626,626,168
627,627,168
628,628,166
629,629,170
630,630,168
631,631,166
632,632,169
633,633,167
634,634,167
635,635,169
636,636,168
637,637,168
638,638,167
639,639,169
640,640,170
641,641,168
642,642,169
643,643,169
644,644,167
645,645,168
646,646,167
647,647,169
648,648,170
649,649,168
650,650,169
651,651,167
652,652,169
653,653,165
654,654,169
655,655,169
656,656,169
657,657,168
658,658,168
659,659,167
660,660,169
661,661,167
662,662,167
663,663,167
664,664,170
665,665,168
666,666,168
667,667,168
668,668,166
669,669,168
670,670,169
671,671,168
672,672,169
673,673,170
674,674,170
675,675,169
676,676,167
677,677,168
678,678,168
679,679,167
680,680,168
681,681,170
682,682,169
683,683,168
684,684,169
685,685,168
686,686,169
687,687,169
688,688,165
689,689,168
690,690,165
691,691,169
692,692,170
693,693,169
694,694,164
695,695,167
696,696,169
697,697,171
698,698,165
699,699,169
700,700,169
701,701,166
702,702,170
703,703,168
704,704,169
705,705,168
706,706,168
707,707,169
708,708,169
709,709,162
710,710,167
711,711,166
712,712,165
713,713,169
714,714,167
715,715,170
716,716,171
717,717,165
718,718,168
719,719,169
720,720,166
721,721,169
722,722,167
723,723,167
724,724,164
725,725,165
726,726,165
727,727,166
728,728,168
729,729,171
730,730,164
731,731,169
732,732,165
733,733,168
734,734,166
735,735,167
736,736,163
737,737,166
738,738,170
739,739,167
740,740,168
741,741,167
742,742,167
743,743,166
744,744,166
745,745,170
746,746,166
747,747,168
748,748,165
749,749,166
750,750,169
751,751,170
752,752,164
753,753,169
754,754,167
755,755,169
756,756,163
757,757,171
758,758,169
759,759,168
760,760,168
761,761,169
762,762,165
763,763,167
764,764,168
765,765,164
766,766,166
767,767,168
768,768,167
769,769,169
770,770,167
771,771,166
772,772,172
773,773,167
774,774,164
775,775,169
776,776,165
777,777,164
778,778,168
779,779,168
780,780,165
781,781,167
782,782,167
783,783,165
784,784,165
785,785,166
786,786,168
787,787,164
788,788,168
789,789,167
790,790,167
791,791,168
792,792,169
793,793,166
794,794,167
795,795,166
796,796,168
797,797,166
798,798,164
799,799,168
800,800,165
801,801,165
802,802,168
803,803,164
804,804,165
805,805,165
806,806,165
807,807,164
808,808,168
809,809,165
810,810,169
811,811,165
812,812,168
813,813,166
814,814,167
815,815,164
816,816,164
817,817,166
818,818,163
819,819,164
820,820,165
821,821,165
822,822,166
823,823,165
824,824,160
825,825,162
826,826,165
827,827,165
828,828,162
829,829,164
830,830,164
831,831,165
832,832,166
833,833,162
834,834,162
835,835,164
836,836,162
837,837,163
838,838,161
839,839,165
840,840,159
841,841,161
842,842,164
843,843,161
844,844,162
845,845,162
846,846,160
847,847,168
848,848,166
849,849,167
850,850,161
851,851,162
852,852,161
853,853,163
854,854,162
855,855,164
856,856,162
857,857,167
858,858,165
859,859,162
860,860,162
861,861,163
862,862,164
863,863,165
864,864,161
865,865,165
866,866,162
867,867,162
868,868,162
869,869,161
870,870,163
871,871,164
872,872,162
873,873,164
874,874,163
875,875,161
876,876,163
877,877,163
878,878,163
879,879,161
880,880,163
881,881,164
882,882,162
883,883,160
884,884,161
885,885,163
886,886,163
887,887,161
888,888,162
889,889,161
890,890,163
891,891,164
892,892,161
893,893,165
894,894,162
895,895,162
896,896,161
897,897,162
898,898,161
899,899,161
900,900,162
901,901,164
902,902,163
903,903,163
904,904,163
905,905,164
906,906,163
907,907,162
908,908,163
909,909,162
910,910,163
911,911,162
912,912,164
913,913,163
914,914,162
915,915,164
916,916,162
917,917,162
918,918,160
919,919,161
920,920,163
921,921,162
922,922,160
923,923,164
924,924,162
925,925,164
926,926,163
927,927,162
928,928,164
929,929,163
930,930,163
931,931,160
932,932,164
933,933,162
934,934,162
