,Time,Area
706,706,344
707,707,352
708,708,355
709,709,346
710,710,346
711,711,352
712,712,339
713,713,344
714,714,346
715,715,342
716,716,340
717,717,337
718,718,341
719,719,338
720,720,346
721,721,337
722,722,333
723,723,349
724,724,346
725,725,338
726,726,340
727,727,334
728,728,336
729,729,344
730,730,343
731,731,339
732,732,335
733,733,351
734,734,342
735,735,347
736,736,355
737,737,353
738,738,356
739,739,354
740,740,356
741,741,351
742,742,377
743,743,388
744,744,406
745,745,388
746,746,379
747,747,387
748,748,395
749,749,390
750,750,401
751,751,411
752,752,394
753,753,408
754,754,393
755,755,392
756,756,402
757,757,392
758,758,396
759,759,383
760,760,391
761,761,377
762,762,379
763,763,381
764,764,377
765,765,386
766,766,377
767,767,374
768,768,364
769,769,380
770,770,377
771,771,371
772,772,357
773,773,355
774,774,350
775,775,346
776,776,351
777,777,358
778,778,348
779,779,352
780,780,349
781,781,350
782,782,358
783,783,349
784,784,352
785,785,351
786,786,353
787,787,352
788,788,350
789,789,345
790,790,351
791,791,355
792,792,345
793,793,347
794,794,349
795,795,353
796,796,348
797,797,348
798,798,347
799,799,342
800,800,356
801,801,336
802,802,355
803,803,355
804,804,350
805,805,346
806,806,349
807,807,345
808,808,349
809,809,348
810,810,350
811,811,343
812,812,346
813,813,349
814,814,348
815,815,344
816,816,351
817,817,350
818,818,347
819,819,350
820,820,351
821,821,343
822,822,355
823,823,348
824,824,351
825,825,351
826,826,343
827,827,351
828,828,352
829,829,350
830,830,345
831,831,354
832,832,349
833,833,354
834,834,350
835,835,350
836,836,351
837,837,353
838,838,344
839,839,351
840,840,356
841,841,349
842,842,344
843,843,347
844,844,347
845,845,355
846,846,358
847,847,353
848,848,346
849,849,353
850,850,353
851,851,352
852,852,339
853,853,344
854,854,349
855,855,349
856,856,344
857,857,350
858,858,346
859,859,351
860,860,353
861,861,344
862,862,350
863,863,332
864,864,346
865,865,358
866,866,342
867,867,351
868,868,353
869,869,347
870,870,345
871,871,361
872,872,357
873,873,350
874,874,358
875,875,368
876,876,371
877,877,363
878,878,360
879,879,364
880,880,361
881,881,356
882,882,350
883,883,347
884,884,340
885,885,1436
886,886,1494
887,887,345
888,888,352
889,889,360
890,890,347
891,891,371
892,892,364
893,893,2003
894,894,339
895,895,1005
896,896,1454
897,897,1490
898,898,347
899,899,1498
900,900,949
901,901,315
902,902,321
903,903,333
904,904,355
905,905,355
906,906,352
907,907,351
908,908,348
909,909,350
910,910,351
911,911,354
912,912,349
913,913,342
914,914,348
915,915,345
916,916,352
917,917,352
918,918,355
919,919,338
920,920,343
921,921,348
922,922,345
923,923,343
924,924,339
925,925,344
926,926,346
927,927,356
928,928,350
929,929,358
930,930,355
931,931,349
932,932,347
933,933,341
934,934,351
