,Time,Area
874,874,307
875,875,319
876,876,322
877,877,311
878,878,312
879,879,313
880,880,310
881,881,307
882,882,302
883,883,1020
884,884,1119
885,885,1141
886,886,2040
887,887,1948
888,888,1504
889,889,1056
890,890,1954
891,891,1947
892,892,1994
893,893,2062
894,894,2023
895,895,2051
896,896,2075
897,897,300
898,898,307
899,899,292
900,900,297
901,901,296
902,902,303
903,903,301
904,904,304
905,905,298
906,906,295
907,907,301
908,908,298
909,909,300
910,910,303
911,911,303
912,912,300
913,913,298
914,914,300
915,915,297
916,916,301
917,917,307
918,918,308
919,919,298
920,920,296
921,921,300
922,922,297
923,923,295
924,924,288
925,925,297
926,926,301
927,927,307
928,928,302
929,929,308
930,930,306
931,931,302
932,932,299
933,933,292
934,934,303
935,935,299
