,Time,Area
347,347,172
348,348,173
349,349,171
350,350,172
351,351,173
352,352,181
353,353,174
354,354,172
355,355,173
356,356,172
357,357,174
358,358,170
359,359,169
360,360,172
361,361,173
362,362,171
363,363,171
364,364,174
365,365,171
366,366,171
367,367,171
368,368,172
369,369,172
370,370,173
371,371,173
372,372,171
373,373,173
374,374,173
375,375,173
376,376,172
377,377,172
378,378,173
379,379,171
380,380,173
381,381,173
382,382,173
383,383,172
384,384,172
385,385,174
386,386,173
387,387,171
388,388,173
389,389,172
390,390,171
391,391,174
392,392,173
393,393,175
394,394,172
395,395,175
396,396,173
397,397,172
398,398,173
399,399,173
400,400,170
401,401,170
402,402,173
403,403,173
404,404,172
405,405,171
406,406,174
407,407,175
408,408,175
409,409,173
410,410,174
411,411,172
412,412,174
413,413,173
414,414,172
415,415,173
416,416,172
417,417,171
418,418,174
419,419,176
420,420,174
421,421,175
422,422,174
423,423,174
424,424,171
425,425,171
426,426,172
427,427,174
428,428,171
429,429,175
430,430,193
431,431,1042
432,432,1005
433,433,1003
434,434,1053
435,435,172
436,436,175
437,437,172
438,438,176
439,439,173
440,440,173
441,441,173
442,442,174
443,443,175
444,444,174
445,445,173
446,446,173
447,447,174
448,448,172
449,449,172
450,450,173
451,451,172
452,452,173
453,453,172
454,454,172
455,455,172
456,456,173
457,457,171
458,458,173
459,459,174
460,460,174
461,461,175
462,462,175
463,463,172
464,464,173
465,465,175
466,466,174
467,467,170
468,468,174
469,469,172
470,470,175
471,471,175
472,472,174
473,473,172
474,474,172
475,475,174
476,476,174
477,477,173
478,478,173
479,479,172
480,480,175
481,481,170
482,482,174
483,483,175
484,484,173
485,485,169
486,486,172
487,487,173
488,488,171
489,489,171
490,490,173
491,491,169
492,492,174
493,493,171
494,494,171
495,495,172
496,496,170
497,497,173
498,498,170
499,499,172
500,500,172
501,501,172
502,502,173
503,503,174
504,504,174
505,505,174
506,506,173
507,507,172
508,508,171
509,509,171
510,510,169
511,511,173
512,512,173
513,513,174
514,514,172
515,515,173
516,516,173
517,517,172
518,518,172
519,519,171
520,520,172
521,521,170
522,522,172
523,523,175
524,524,172
525,525,170
526,526,171
527,527,171
528,528,170
529,529,169
530,530,170
531,531,171
532,532,172
533,533,170
534,534,171
535,535,173
536,536,171
537,537,173
538,538,174
539,539,171
540,540,171
541,541,172
542,542,173
543,543,170
544,544,169
545,545,174
546,546,169
547,547,171
548,548,171
549,549,176
550,550,173
551,551,170
552,552,169
553,553,172
554,554,174
555,555,174
556,556,172
557,557,172
558,558,173
559,559,175
560,560,170
561,561,171
562,562,173
563,563,171
564,564,173
565,565,172
566,566,170
567,567,172
568,568,172
569,569,173
570,570,171
571,571,172
572,572,177
573,573,172
574,574,170
575,575,171
576,576,174
577,577,174
578,578,173
579,579,173
580,580,171
581,581,171
582,582,171
583,583,173
584,584,173
585,585,170
586,586,171
587,587,170
588,588,171
589,589,169
590,590,172
591,591,171
592,592,170
593,593,174
594,594,170
595,595,171
596,596,172
597,597,171
598,598,171
599,599,172
600,600,170
601,601,171
602,602,172
603,603,171
604,604,169
605,605,170
606,606,174
607,607,169
608,608,170
609,609,172
610,610,169
611,611,171
612,612,170
613,613,170
614,614,169
615,615,171
616,616,173
617,617,171
618,618,170
619,619,171
620,620,170
621,621,173
622,622,169
623,623,171
624,624,172
625,625,170
626,626,171
627,627,173
628,628,172
629,629,171
630,630,170
631,631,169
632,632,171
633,633,170
634,634,171
635,635,170
636,636,172
637,637,170
638,638,168
639,639,170
640,640,170
641,641,171
642,642,172
643,643,171
644,644,171
645,645,171
646,646,168
647,647,170
648,648,171
649,649,170
650,650,171
651,651,170
652,652,169
653,653,171
654,654,170
655,655,170
656,656,169
657,657,172
658,658,170
659,659,169
660,660,170
661,661,171
662,662,170
663,663,168
664,664,170
665,665,169
666,666,171
667,667,168
668,668,168
669,669,170
670,670,169
671,671,170
672,672,169
673,673,172
674,674,171
675,675,171
676,676,169
677,677,172
678,678,170
679,679,172
680,680,171
681,681,172
682,682,169
683,683,170
684,684,173
685,685,171
686,686,170
687,687,169
688,688,169
689,689,171
690,690,169
691,691,171
692,692,171
693,693,170
694,694,171
695,695,170
696,696,172
697,697,172
698,698,168
699,699,171
700,700,171
701,701,172
702,702,170
703,703,172
704,704,171
705,705,171
706,706,170
707,707,169
708,708,171
709,709,170
710,710,171
711,711,168
712,712,169
713,713,171
714,714,170
715,715,171
716,716,171
717,717,171
718,718,171
719,719,171
720,720,171
721,721,170
722,722,171
723,723,170
724,724,170
725,725,171
726,726,169
727,727,170
728,728,173
729,729,171
730,730,169
731,731,169
732,732,171
733,733,171
734,734,171
735,735,171
736,736,170
737,737,168
738,738,171
739,739,170
740,740,172
741,741,171
742,742,172
743,743,169
744,744,171
745,745,172
746,746,172
747,747,169
748,748,171
749,749,171
750,750,170
751,751,173
752,752,168
753,753,173
754,754,170
755,755,171
756,756,169
757,757,172
758,758,171
759,759,170
760,760,170
761,761,170
762,762,169
763,763,171
764,764,171
765,765,170
766,766,171
767,767,172
768,768,170
769,769,169
770,770,170
771,771,171
772,772,173
773,773,169
774,774,168
775,775,172
776,776,169
777,777,171
778,778,168
779,779,172
780,780,172
781,781,170
782,782,171
783,783,171
784,784,168
785,785,170
786,786,170
787,787,169
788,788,172
789,789,172
790,790,170
791,791,170
792,792,172
793,793,169
794,794,169
795,795,171
796,796,168
797,797,168
798,798,168
799,799,170
800,800,173
801,801,172
802,802,171
803,803,171
804,804,171
805,805,167
806,806,171
807,807,167
808,808,169
809,809,169
810,810,172
811,811,172
812,812,172
813,813,169
814,814,171
815,815,172
816,816,165
817,817,168
818,818,169
819,819,166
820,820,169
821,821,170
822,822,167
823,823,167
824,824,167
825,825,169
826,826,173
827,827,169
828,828,168
829,829,168
830,830,169
831,831,171
832,832,168
833,833,167
834,834,167
835,835,169
836,836,168
837,837,166
838,838,167
839,839,165
840,840,167
841,841,165
842,842,167
843,843,165
844,844,169
845,845,167
846,846,167
847,847,172
848,848,172
849,849,169
850,850,168
851,851,168
852,852,163
853,853,166
854,854,169
855,855,166
856,856,167
857,857,168
858,858,169
859,859,163
860,860,168
861,861,165
862,862,169
863,863,166
864,864,168
865,865,167
866,866,167
867,867,170
868,868,165
869,869,164
870,870,166
871,871,165
872,872,167
873,873,167
874,874,167
875,875,167
876,876,167
877,877,167
878,878,166
879,879,168
880,880,167
881,881,165
882,882,168
883,883,167
884,884,164
885,885,165
886,886,167
887,887,165
888,888,165
889,889,165
890,890,169
891,891,166
892,892,166
893,893,167
894,894,165
895,895,168
896,896,163
897,897,166
898,898,170
899,899,162
900,900,164
901,901,166
902,902,165
903,903,168
904,904,163
905,905,168
906,906,167
907,907,163
908,908,168
909,909,164
910,910,166
911,911,163
912,912,166
913,913,167
914,914,163
915,915,165
916,916,168
917,917,168
918,918,169
919,919,165
920,920,166
921,921,167
922,922,162
923,923,169
924,924,165
925,925,165
926,926,164
927,927,163
928,928,169
929,929,163
930,930,163
931,931,163
932,932,166
933,933,164
934,934,167
935,935,168
